instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,hypervolumen,tiempo
Mumford0,2137449171,1,1.01,-0.01,100,150,1,0.5,0.3,7109.25,33
Mumford0,2137449171,2,1.01,-0.01,100,150,1,0.5,0.3,7197.28,59
Mumford0,2137449171,3,1.01,-0.01,100,150,1,0.5,0.3,7631.61,86
Mumford0,2137449171,4,1.01,-0.01,100,150,1,0.5,0.3,7728.52,112
Mumford0,2137449171,5,1.01,-0.01,100,150,1,0.5,0.3,7812.69,127
Mumford0,2137449171,6,1.01,-0.01,100,150,1,0.5,0.3,7874.05,147
Mumford0,2137449171,7,1.01,-0.01,100,150,1,0.5,0.3,7945.93,164
Mumford0,2137449171,8,1.01,-0.01,100,150,1,0.5,0.3,7988.83,182
Mumford0,2137449171,9,1.01,-0.01,100,150,1,0.5,0.3,8050.65,202
Mumford0,2137449171,10,1.01,-0.01,100,150,1,0.5,0.3,8108.06,215
Mumford0,2137449171,11,1.01,-0.01,100,150,1,0.5,0.3,8177.41,232
Mumford0,2137449171,12,1.01,-0.01,100,150,1,0.5,0.3,8220.54,252
Mumford0,2137449171,13,1.01,-0.01,100,150,1,0.5,0.3,8228.56,269
Mumford0,2137449171,14,1.01,-0.01,100,150,1,0.5,0.3,8289.43,285
Mumford0,2137449171,15,1.01,-0.01,100,150,1,0.5,0.3,8387.61,306
Mumford0,2137449171,16,1.01,-0.01,100,150,1,0.5,0.3,8442.99,324
Mumford0,2137449171,17,1.01,-0.01,100,150,1,0.5,0.3,8500.2,337
Mumford0,2137449171,18,1.01,-0.01,100,150,1,0.5,0.3,8530.41,351
Mumford0,2137449171,19,1.01,-0.01,100,150,1,0.5,0.3,8559.31,362
Mumford0,2137449171,20,1.01,-0.01,100,150,1,0.5,0.3,8600.33,377
Mumford0,2137449171,21,1.01,-0.01,100,150,1,0.5,0.3,8631.54,394
Mumford0,2137449171,22,1.01,-0.01,100,150,1,0.5,0.3,8687.25,410
Mumford0,2137449171,23,1.01,-0.01,100,150,1,0.5,0.3,8753.58,424
Mumford0,2137449171,24,1.01,-0.01,100,150,1,0.5,0.3,8783.47,436
Mumford0,2137449171,25,1.01,-0.01,100,150,1,0.5,0.3,8784.12,450
Mumford0,2137449171,26,1.01,-0.01,100,150,1,0.5,0.3,8784.74,467
Mumford0,2137449171,27,1.01,-0.01,100,150,1,0.5,0.3,8811.18,481
Mumford0,2137449171,28,1.01,-0.01,100,150,1,0.5,0.3,8811.25,495
Mumford0,2137449171,29,1.01,-0.01,100,150,1,0.5,0.3,8811.38,509
Mumford0,2137449171,30,1.01,-0.01,100,150,1,0.5,0.3,8844.27,526
Mumford0,2137449171,31,1.01,-0.01,100,150,1,0.5,0.3,8845.25,541
Mumford0,2137449171,32,1.01,-0.01,100,150,1,0.5,0.3,8909.28,560
Mumford0,2137449171,33,1.01,-0.01,100,150,1,0.5,0.3,8960.93,583
Mumford0,2137449171,34,1.01,-0.01,100,150,1,0.5,0.3,8986.44,599
Mumford0,2137449171,35,1.01,-0.01,100,150,1,0.5,0.3,9049.46,615
Mumford0,2137449171,36,1.01,-0.01,100,150,1,0.5,0.3,9050.4,632
Mumford0,2137449171,37,1.01,-0.01,100,150,1,0.5,0.3,9113.57,644
Mumford0,2137449171,38,1.01,-0.01,100,150,1,0.5,0.3,9115.08,659
Mumford0,2137449171,39,1.01,-0.01,100,150,1,0.5,0.3,9115.22,674
Mumford0,2137449171,40,1.01,-0.01,100,150,1,0.5,0.3,9142.55,691
Mumford0,2137449171,41,1.01,-0.01,100,150,1,0.5,0.3,9142.89,706
Mumford0,2137449171,42,1.01,-0.01,100,150,1,0.5,0.3,9145.32,721
Mumford0,2137449171,43,1.01,-0.01,100,150,1,0.5,0.3,9171.11,734
Mumford0,2137449171,44,1.01,-0.01,100,150,1,0.5,0.3,9171.4,748
Mumford0,2137449171,45,1.01,-0.01,100,150,1,0.5,0.3,9171.89,760
Mumford0,2137449171,46,1.01,-0.01,100,150,1,0.5,0.3,9172.21,774
Mumford0,2137449171,47,1.01,-0.01,100,150,1,0.5,0.3,9173.1,788
Mumford0,2137449171,48,1.01,-0.01,100,150,1,0.5,0.3,9173.52,803
Mumford0,2137449171,49,1.01,-0.01,100,150,1,0.5,0.3,9173.59,817
Mumford0,2137449171,50,1.01,-0.01,100,150,1,0.5,0.3,9173.71,830
Mumford0,2137449171,51,1.01,-0.01,100,150,1,0.5,0.3,9173.72,844
Mumford0,2137449171,52,1.01,-0.01,100,150,1,0.5,0.3,9173.72,855
Mumford0,2137449171,53,1.01,-0.01,100,150,1,0.5,0.3,9173.81,866
Mumford0,2137449171,54,1.01,-0.01,100,150,1,0.5,0.3,9176.1,878
Mumford0,2137449171,55,1.01,-0.01,100,150,1,0.5,0.3,9176.25,888
Mumford0,2137449171,56,1.01,-0.01,100,150,1,0.5,0.3,9176.25,901
Mumford0,2137449171,57,1.01,-0.01,100,150,1,0.5,0.3,9176.42,911
Mumford0,2137449171,58,1.01,-0.01,100,150,1,0.5,0.3,9176.47,921
Mumford0,2137449171,59,1.01,-0.01,100,150,1,0.5,0.3,9176.49,932
Mumford0,2137449171,60,1.01,-0.01,100,150,1,0.5,0.3,9212.3,943
Mumford0,2137449171,61,1.01,-0.01,100,150,1,0.5,0.3,9212.3,953
Mumford0,2137449171,62,1.01,-0.01,100,150,1,0.5,0.3,9213.06,961
Mumford0,2137449171,63,1.01,-0.01,100,150,1,0.5,0.3,9213.4,971
Mumford0,2137449171,64,1.01,-0.01,100,150,1,0.5,0.3,9213.4,985
Mumford0,2137449171,65,1.01,-0.01,100,150,1,0.5,0.3,9213.44,998
Mumford0,2137449171,66,1.01,-0.01,100,150,1,0.5,0.3,9213.56,1009
Mumford0,2137449171,67,1.01,-0.01,100,150,1,0.5,0.3,9213.59,1021
Mumford0,2137449171,68,1.01,-0.01,100,150,1,0.5,0.3,9214.58,1032
Mumford0,2137449171,69,1.01,-0.01,100,150,1,0.5,0.3,9214.88,1042
Mumford0,2137449171,70,1.01,-0.01,100,150,1,0.5,0.3,9214.88,1054
Mumford0,2137449171,71,1.01,-0.01,100,150,1,0.5,0.3,9215.22,1063
Mumford0,2137449171,72,1.01,-0.01,100,150,1,0.5,0.3,9215.63,1074
Mumford0,2137449171,73,1.01,-0.01,100,150,1,0.5,0.3,9215.74,1084
Mumford0,2137449171,74,1.01,-0.01,100,150,1,0.5,0.3,9216.07,1097
Mumford0,2137449171,75,1.01,-0.01,100,150,1,0.5,0.3,9216.19,1110
Mumford0,2137449171,76,1.01,-0.01,100,150,1,0.5,0.3,9216.31,1120
Mumford0,2137449171,77,1.01,-0.01,100,150,1,0.5,0.3,9216.33,1129
Mumford0,2137449171,78,1.01,-0.01,100,150,1,0.5,0.3,9216.83,1141
Mumford0,2137449171,79,1.01,-0.01,100,150,1,0.5,0.3,9217.35,1152
Mumford0,2137449171,80,1.01,-0.01,100,150,1,0.5,0.3,9217.38,1166
Mumford0,2137449171,81,1.01,-0.01,100,150,1,0.5,0.3,9217.38,1177
Mumford0,2137449171,82,1.01,-0.01,100,150,1,0.5,0.3,9217.38,1188
Mumford0,2137449171,83,1.01,-0.01,100,150,1,0.5,0.3,9217.41,1198
Mumford0,2137449171,84,1.01,-0.01,100,150,1,0.5,0.3,9217.43,1207
Mumford0,2137449171,85,1.01,-0.01,100,150,1,0.5,0.3,9217.43,1217
Mumford0,2137449171,86,1.01,-0.01,100,150,1,0.5,0.3,9217.43,1227
Mumford0,2137449171,87,1.01,-0.01,100,150,1,0.5,0.3,9217.43,1237
Mumford0,2137449171,88,1.01,-0.01,100,150,1,0.5,0.3,9217.44,1246
Mumford0,2137449171,89,1.01,-0.01,100,150,1,0.5,0.3,9217.44,1256
Mumford0,2137449171,90,1.01,-0.01,100,150,1,0.5,0.3,9217.49,1266
Mumford0,2137449171,91,1.01,-0.01,100,150,1,0.5,0.3,9217.53,1276
Mumford0,2137449171,92,1.01,-0.01,100,150,1,0.5,0.3,9217.53,1290
Mumford0,2137449171,93,1.01,-0.01,100,150,1,0.5,0.3,9217.81,1299
Mumford0,2137449171,94,1.01,-0.01,100,150,1,0.5,0.3,9217.88,1309
Mumford0,2137449171,95,1.01,-0.01,100,150,1,0.5,0.3,9217.99,1318
Mumford0,2137449171,96,1.01,-0.01,100,150,1,0.5,0.3,9218,1329
Mumford0,2137449171,97,1.01,-0.01,100,150,1,0.5,0.3,9218,1339
Mumford0,2137449171,98,1.01,-0.01,100,150,1,0.5,0.3,9218,1352
Mumford0,2137449171,99,1.01,-0.01,100,150,1,0.5,0.3,9218,1364
Mumford0,2137449171,100,1.01,-0.01,100,150,1,0.5,0.3,9218,1376
Mumford0,2137449171,101,1.01,-0.01,100,150,1,0.5,0.3,9218,1387
Mumford0,2137449171,102,1.01,-0.01,100,150,1,0.5,0.3,9218,1399
Mumford0,2137449171,103,1.01,-0.01,100,150,1,0.5,0.3,9218.19,1409
Mumford0,2137449171,104,1.01,-0.01,100,150,1,0.5,0.3,9218.23,1419
Mumford0,2137449171,105,1.01,-0.01,100,150,1,0.5,0.3,9218.23,1430
Mumford0,2137449171,106,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1442
Mumford0,2137449171,107,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1451
Mumford0,2137449171,108,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1460
Mumford0,2137449171,109,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1474
Mumford0,2137449171,110,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1486
Mumford0,2137449171,111,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1497
Mumford0,2137449171,112,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1507
Mumford0,2137449171,113,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1520
Mumford0,2137449171,114,1.01,-0.01,100,150,1,0.5,0.3,9218.25,1534
Mumford0,2137449171,115,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1544
Mumford0,2137449171,116,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1557
Mumford0,2137449171,117,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1568
Mumford0,2137449171,118,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1582
Mumford0,2137449171,119,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1592
Mumford0,2137449171,120,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1602
Mumford0,2137449171,121,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1613
Mumford0,2137449171,122,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1625
Mumford0,2137449171,123,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1638
Mumford0,2137449171,124,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1651
Mumford0,2137449171,125,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1662
Mumford0,2137449171,126,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1674
Mumford0,2137449171,127,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1685
Mumford0,2137449171,128,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1698
Mumford0,2137449171,129,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1715
Mumford0,2137449171,130,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1725
Mumford0,2137449171,131,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1736
Mumford0,2137449171,132,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1744
Mumford0,2137449171,133,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1756
Mumford0,2137449171,134,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1769
Mumford0,2137449171,135,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1782
Mumford0,2137449171,136,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1793
Mumford0,2137449171,137,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1803
Mumford0,2137449171,138,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1815
Mumford0,2137449171,139,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1828
Mumford0,2137449171,140,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1839
Mumford0,2137449171,141,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1850
Mumford0,2137449171,142,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1862
Mumford0,2137449171,143,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1873
Mumford0,2137449171,144,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1885
Mumford0,2137449171,145,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1899
Mumford0,2137449171,146,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1908
Mumford0,2137449171,147,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1917
Mumford0,2137449171,148,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1930
Mumford0,2137449171,149,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1940
Mumford0,2137449171,150,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1955
Mumford0,2137449171,151,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1966
Mumford0,2137449171,152,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1975
Mumford0,2137449171,153,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1985
Mumford0,2137449171,154,1.01,-0.01,100,150,1,0.5,0.3,9218.75,1993
Mumford0,2137449171,155,1.01,-0.01,100,150,1,0.5,0.3,9218.75,2001
Mumford0,2137449171,156,1.01,-0.01,100,150,1,0.5,0.3,9218.75,2010
Mumford0,2137449171,157,1.01,-0.01,100,150,1,0.5,0.3,9218.75,2019
Mumford0,2137449171,158,1.01,-0.01,100,150,1,0.5,0.3,9220.55,2030
Mumford0,2137449171,159,1.01,-0.01,100,150,1,0.5,0.3,9220.87,2039
Mumford0,2137449171,160,1.01,-0.01,100,150,1,0.5,0.3,9220.87,2050
Mumford0,2137449171,161,1.01,-0.01,100,150,1,0.5,0.3,9220.87,2058
Mumford0,2137449171,162,1.01,-0.01,100,150,1,0.5,0.3,9220.87,2069
Mumford0,2137449171,163,1.01,-0.01,100,150,1,0.5,0.3,9220.91,2078
Mumford0,2137449171,164,1.01,-0.01,100,150,1,0.5,0.3,9220.91,2086
Mumford0,2137449171,165,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2096
Mumford0,2137449171,166,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2105
Mumford0,2137449171,167,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2116
Mumford0,2137449171,168,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2129
Mumford0,2137449171,169,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2137
Mumford0,2137449171,170,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2146
Mumford0,2137449171,171,1.01,-0.01,100,150,1,0.5,0.3,9243.55,2155
Mumford0,2137449171,172,1.01,-0.01,100,150,1,0.5,0.3,9244.13,2165
Mumford0,2137449171,173,1.01,-0.01,100,150,1,0.5,0.3,9244.59,2175
Mumford0,2137449171,174,1.01,-0.01,100,150,1,0.5,0.3,9244.68,2185
Mumford0,2137449171,175,1.01,-0.01,100,150,1,0.5,0.3,9245.13,2195
Mumford0,2137449171,176,1.01,-0.01,100,150,1,0.5,0.3,9245.5,2204
Mumford0,2137449171,177,1.01,-0.01,100,150,1,0.5,0.3,9245.5,2214
Mumford0,2137449171,178,1.01,-0.01,100,150,1,0.5,0.3,9245.5,2224
Mumford0,2137449171,179,1.01,-0.01,100,150,1,0.5,0.3,9245.52,2233
Mumford0,2137449171,180,1.01,-0.01,100,150,1,0.5,0.3,9245.52,2244
Mumford0,2137449171,181,1.01,-0.01,100,150,1,0.5,0.3,9245.52,2255
Mumford0,2137449171,182,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2264
Mumford0,2137449171,183,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2272
Mumford0,2137449171,184,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2282
Mumford0,2137449171,185,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2293
Mumford0,2137449171,186,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2304
Mumford0,2137449171,187,1.01,-0.01,100,150,1,0.5,0.3,9245.55,2316
Mumford0,2137449171,188,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2328
Mumford0,2137449171,189,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2340
Mumford0,2137449171,190,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2350
Mumford0,2137449171,191,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2359
Mumford0,2137449171,192,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2368
Mumford0,2137449171,193,1.01,-0.01,100,150,1,0.5,0.3,9245.56,2378
Mumford0,2137449171,194,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2389
Mumford0,2137449171,195,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2401
Mumford0,2137449171,196,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2409
Mumford0,2137449171,197,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2420
Mumford0,2137449171,198,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2431
Mumford0,2137449171,199,1.01,-0.01,100,150,1,0.5,0.3,9245.62,2444
Mumford0,2137449171,200,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2456
Mumford0,2137449171,201,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2467
Mumford0,2137449171,202,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2478
Mumford0,2137449171,203,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2489
Mumford0,2137449171,204,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2499
Mumford0,2137449171,205,1.01,-0.01,100,150,1,0.5,0.3,9245.74,2508
Mumford0,2137449171,206,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2518
Mumford0,2137449171,207,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2530
Mumford0,2137449171,208,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2540
Mumford0,2137449171,209,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2550
Mumford0,2137449171,210,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2562
Mumford0,2137449171,211,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2574
Mumford0,2137449171,212,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2583
Mumford0,2137449171,213,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2593
Mumford0,2137449171,214,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2601
Mumford0,2137449171,215,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2614
Mumford0,2137449171,216,1.01,-0.01,100,150,1,0.5,0.3,9246.23,2622
Mumford0,2137449171,217,1.01,-0.01,100,150,1,0.5,0.3,9246.31,2633
Mumford0,2137449171,218,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2644
Mumford0,2137449171,219,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2652
Mumford0,2137449171,220,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2662
Mumford0,2137449171,221,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2673
Mumford0,2137449171,222,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2683
Mumford0,2137449171,223,1.01,-0.01,100,150,1,0.5,0.3,9246.51,2695
Mumford0,2137449171,224,1.01,-0.01,100,150,1,0.5,0.3,9246.58,2704
Mumford0,2137449171,225,1.01,-0.01,100,150,1,0.5,0.3,9246.58,2716
Mumford0,2137449171,226,1.01,-0.01,100,150,1,0.5,0.3,9246.58,2725
Mumford0,2137449171,227,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2736
Mumford0,2137449171,228,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2745
Mumford0,2137449171,229,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2756
Mumford0,2137449171,230,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2765
Mumford0,2137449171,231,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2777
Mumford0,2137449171,232,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2787
Mumford0,2137449171,233,1.01,-0.01,100,150,1,0.5,0.3,9246.66,2796
Mumford0,2137449171,234,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2807
Mumford0,2137449171,235,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2818
Mumford0,2137449171,236,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2826
Mumford0,2137449171,237,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2837
Mumford0,2137449171,238,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2849
Mumford0,2137449171,239,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2858
Mumford0,2137449171,240,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2867
Mumford0,2137449171,241,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2876
Mumford0,2137449171,242,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2885
Mumford0,2137449171,243,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2896
Mumford0,2137449171,244,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2905
Mumford0,2137449171,245,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2915
Mumford0,2137449171,246,1.01,-0.01,100,150,1,0.5,0.3,9246.86,2926
Mumford0,2137449171,247,1.01,-0.01,100,150,1,0.5,0.3,9246.89,2936
Mumford0,2137449171,248,1.01,-0.01,100,150,1,0.5,0.3,9246.89,2951
Mumford0,2137449171,249,1.01,-0.01,100,150,1,0.5,0.3,9246.89,2962
Mumford0,2137449171,250,1.01,-0.01,100,150,1,0.5,0.3,9246.89,2971
Mumford0,2137449171,1,1.01,-0.01,100,200,0.75,1,0.1,7087.63,38
Mumford0,2137449171,2,1.01,-0.01,100,200,0.75,1,0.1,7261.94,60
Mumford0,2137449171,3,1.01,-0.01,100,200,0.75,1,0.1,7539.49,93
Mumford0,2137449171,4,1.01,-0.01,100,200,0.75,1,0.1,7605.16,137
Mumford0,2137449171,5,1.01,-0.01,100,200,0.75,1,0.1,7665.95,167
Mumford0,2137449171,6,1.01,-0.01,100,200,0.75,1,0.1,7751.49,196
Mumford0,2137449171,7,1.01,-0.01,100,200,0.75,1,0.1,7811.3,223
Mumford0,2137449171,8,1.01,-0.01,100,200,0.75,1,0.1,7895.52,256
Mumford0,2137449171,9,1.01,-0.01,100,200,0.75,1,0.1,7967.94,285
Mumford0,2137449171,10,1.01,-0.01,100,200,0.75,1,0.1,8041.59,308
Mumford0,2137449171,11,1.01,-0.01,100,200,0.75,1,0.1,8153.99,341
Mumford0,2137449171,12,1.01,-0.01,100,200,0.75,1,0.1,8237.93,372
Mumford0,2137449171,13,1.01,-0.01,100,200,0.75,1,0.1,8295.07,399
Mumford0,2137449171,14,1.01,-0.01,100,200,0.75,1,0.1,8390.83,427
Mumford0,2137449171,15,1.01,-0.01,100,200,0.75,1,0.1,8396.32,449
Mumford0,2137449171,16,1.01,-0.01,100,200,0.75,1,0.1,8515.16,470
Mumford0,2137449171,17,1.01,-0.01,100,200,0.75,1,0.1,8521.02,492
Mumford0,2137449171,18,1.01,-0.01,100,200,0.75,1,0.1,8562.59,512
Mumford0,2137449171,19,1.01,-0.01,100,200,0.75,1,0.1,8565.47,536
Mumford0,2137449171,20,1.01,-0.01,100,200,0.75,1,0.1,8565.69,560
Mumford0,2137449171,21,1.01,-0.01,100,200,0.75,1,0.1,8565.74,582
Mumford0,2137449171,22,1.01,-0.01,100,200,0.75,1,0.1,8633.15,606
Mumford0,2137449171,23,1.01,-0.01,100,200,0.75,1,0.1,8659.87,632
Mumford0,2137449171,24,1.01,-0.01,100,200,0.75,1,0.1,8659.87,660
Mumford0,2137449171,25,1.01,-0.01,100,200,0.75,1,0.1,8660.11,686
Mumford0,2137449171,26,1.01,-0.01,100,200,0.75,1,0.1,8660.14,713
Mumford0,2137449171,27,1.01,-0.01,100,200,0.75,1,0.1,8660.14,737
Mumford0,2137449171,28,1.01,-0.01,100,200,0.75,1,0.1,8660.3,760
Mumford0,2137449171,29,1.01,-0.01,100,200,0.75,1,0.1,8660.33,784
Mumford0,2137449171,30,1.01,-0.01,100,200,0.75,1,0.1,8660.33,807
Mumford0,2137449171,31,1.01,-0.01,100,200,0.75,1,0.1,8660.39,830
Mumford0,2137449171,32,1.01,-0.01,100,200,0.75,1,0.1,8660.39,858
Mumford0,2137449171,33,1.01,-0.01,100,200,0.75,1,0.1,8660.39,883
Mumford0,2137449171,34,1.01,-0.01,100,200,0.75,1,0.1,8660.39,908
Mumford0,2137449171,35,1.01,-0.01,100,200,0.75,1,0.1,8660.48,934
Mumford0,2137449171,36,1.01,-0.01,100,200,0.75,1,0.1,8660.48,959
Mumford0,2137449171,37,1.01,-0.01,100,200,0.75,1,0.1,8660.75,984
Mumford0,2137449171,38,1.01,-0.01,100,200,0.75,1,0.1,8660.75,1009
Mumford0,2137449171,39,1.01,-0.01,100,200,0.75,1,0.1,8660.79,1034
Mumford0,2137449171,40,1.01,-0.01,100,200,0.75,1,0.1,8660.82,1059
Mumford0,2137449171,41,1.01,-0.01,100,200,0.75,1,0.1,8661.53,1085
Mumford0,2137449171,42,1.01,-0.01,100,200,0.75,1,0.1,8715.03,1112
Mumford0,2137449171,43,1.01,-0.01,100,200,0.75,1,0.1,8715.03,1139
Mumford0,2137449171,44,1.01,-0.01,100,200,0.75,1,0.1,8715.08,1166
Mumford0,2137449171,45,1.01,-0.01,100,200,0.75,1,0.1,8715.09,1191
Mumford0,2137449171,46,1.01,-0.01,100,200,0.75,1,0.1,8715.1,1217
Mumford0,2137449171,47,1.01,-0.01,100,200,0.75,1,0.1,8715.11,1243
Mumford0,2137449171,48,1.01,-0.01,100,200,0.75,1,0.1,8715.11,1269
Mumford0,2137449171,49,1.01,-0.01,100,200,0.75,1,0.1,8715.15,1296
Mumford0,2137449171,50,1.01,-0.01,100,200,0.75,1,0.1,8715.15,1321
Mumford0,2137449171,51,1.01,-0.01,100,200,0.75,1,0.1,8715.15,1349
Mumford0,2137449171,52,1.01,-0.01,100,200,0.75,1,0.1,8715.15,1373
Mumford0,2137449171,53,1.01,-0.01,100,200,0.75,1,0.1,8715.16,1402
Mumford0,2137449171,54,1.01,-0.01,100,200,0.75,1,0.1,8715.16,1430
Mumford0,2137449171,55,1.01,-0.01,100,200,0.75,1,0.1,8715.16,1459
Mumford0,2137449171,56,1.01,-0.01,100,200,0.75,1,0.1,8715.16,1486
Mumford0,2137449171,57,1.01,-0.01,100,200,0.75,1,0.1,8715.16,1513
Mumford0,2137449171,58,1.01,-0.01,100,200,0.75,1,0.1,8715.2,1540
Mumford0,2137449171,59,1.01,-0.01,100,200,0.75,1,0.1,8715.21,1566
Mumford0,2137449171,60,1.01,-0.01,100,200,0.75,1,0.1,8715.41,1593
Mumford0,2137449171,61,1.01,-0.01,100,200,0.75,1,0.1,8715.41,1620
Mumford0,2137449171,62,1.01,-0.01,100,200,0.75,1,0.1,8715.53,1647
Mumford0,2137449171,63,1.01,-0.01,100,200,0.75,1,0.1,8715.53,1675
Mumford0,2137449171,64,1.01,-0.01,100,200,0.75,1,0.1,8715.54,1705
Mumford0,2137449171,65,1.01,-0.01,100,200,0.75,1,0.1,8715.68,1733
Mumford0,2137449171,66,1.01,-0.01,100,200,0.75,1,0.1,8715.68,1762
Mumford0,2137449171,67,1.01,-0.01,100,200,0.75,1,0.1,8715.68,1791
Mumford0,2137449171,68,1.01,-0.01,100,200,0.75,1,0.1,8715.68,1819
Mumford0,2137449171,69,1.01,-0.01,100,200,0.75,1,0.1,8715.68,1848
